LoanProgID,ProjectCounty,ProjectState,ProgramType,ProgramDesc,JobsSupported,MethodID,SBABranchID
LP47992,MARICOPA,AZ,7A,Guaranty,33,PLP,196
LP47993,ADA,ID,7A,FA$TRK (Small Loan Express),7,SBA EXPRES,161
LP47994,HAMILTON,OH,7A,Guaranty,9,PLP,47
LP47995,CONTRA COSTA,CA,7A,Guaranty,150,PLP,173
LP47996,SAINT LOUIS,MO,7A,FA$TRK (Small Loan Express),18,SBA EXPRES,290
LP47997,ANOKA,MN,7A,Guaranty,8,PLP,41
LP47998,ANOKA,MN,7A,Guaranty,8,PLP,41
LP47999,NEW YORK,NY,7A,Guaranty,15,PLP,169
LP48000,HOONAH ANGOON,AK,7A,Guaranty,4,OTH 7A,311
LP48001,ALBANY,NY,7A,Guaranty,8,OTH 7A,158
LP48002,COLLIER,FL,7A,Guaranty,6,CLP,112
LP48003,CASS,MI,7A,Guaranty,13,OTH 7A,258
LP48004,HARRIS,TX,7A,Guaranty,10,PLP,214
LP48005,THURSTON,WA,7A,Patriot Express,24,PATRIOT EX,209
LP48006,LUCAS,OH,7A,Guaranty,14,OTH 7A,318
LP48007,RICHMOND,NY,7A,Guaranty,16,PLP,389
LP48008,SUFFOLK,NY,7A,Guaranty,53,PLP,365
LP48009,SANTA BARBARA,CA,7A,Guaranty,2,PLP,418
LP48010,QUEENS,NY,7A,Guaranty,24,PLP,265
LP48011,RUTLAND,VT,7A,Guaranty,6,PLP,37
LP48012,FRANKLIN,KS,7A,FA$TRK (Small Loan Express),4,SBA EXPRES,299
LP48013,QUEENS,NY,7A,Guaranty,24,PLP,265
LP48014,NEW HAVEN,CT,7A,Guaranty,1,OTH 7A,357
LP48015,PENOBSCOT,ME,7A,Guaranty,10,PLP,55
LP48016,LYON,MN,7A,Guaranty,16,OTH 7A,8
LP48017,FAIRFAX,VA,7A,Guaranty,10,PLP,344
LP48018,DALLAS,TX,7A,Guaranty,4,PLP,332
LP48019,POLK,NC,7A,Guaranty,3,PLP,449
LP48020,MIDDLESEX,MA,7A,FA$TRK (Small Loan Express),61,SBA EXPRES,175
LP48021,KINGS,NY,7A,Guaranty,3,PLP,197
LP48022,MONTGOMERY,MD,7A,Guaranty,3,PLP,490
LP48023,DELAWARE,IN,7A,Guaranty,41,OTH 7A,276
LP48024,SUFFOLK,MA,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,176
LP48025,MIAMI-DADE,FL,7A,FA$TRK (Small Loan Express),8,SBA EXPRES,425
LP48026,DICKINSON,MI,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,97
LP48027,PIERCE,WA,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,83
LP48028,POLK,IA,7A,Guaranty,10,OTH 7A,160
LP48029,NEW YORK,NY,7A,Guaranty,3,PLP,169
LP48030,POLK,IA,7A,Guaranty,8,OTH 7A,160
LP48031,JEFFERSON,NE,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,296
LP48032,DELAWARE,OH,7A,Guaranty,49,PLP,223
LP48033,SAN MATEO,CA,7A,Guaranty,6,PLP,10
LP48034,THURSTON,WA,7A,Patriot Express,9,PATRIOT EX,209
LP48035,GENESEE,MI,7A,FA$TRK (Small Loan Express),18,SBA EXPRES,279
LP48036,HOWARD,MD,7A,FA$TRK (Small Loan Express),27,SBA EXPRES,60
LP48037,KOSCIUSKO,IN,7A,Guaranty,30,OTH 7A,5
LP48038,LOS ANGELES,CA,7A,Guaranty,9,PLP,14
LP48039,CLARK,NV,7A,FA$TRK (Small Loan Express),42,SBA EXPRES,451
LP48040,BARNSTABLE,MA,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,90
LP48041,LOS ANGELES,CA,7A,Guaranty,2,PLP,347
LP48042,MULTNOMAH,OR,7A,Guaranty,34,PLP,171
LP48043,CASS,MO,7A,FA$TRK (Small Loan Express),8,SBA EXPRES,501
LP48044,ECTOR,TX,7A,Guaranty,2,PLP,403
LP48045,BARNSTABLE,MA,7A,FA$TRK (Small Loan Express),17,SBA EXPRES,90
LP48046,ESSEX,MA,7A,FA$TRK (Small Loan Express),5,SBA EXPRES,21
LP48047,WARD,TX,7A,Guaranty,8,PLP,519
LP48048,DISTRICT OF COLUMBIA,DC,7A,Guaranty,58,PLP,413
LP48049,DOUGLAS,KS,7A,Guaranty,7,OTH 7A,299
LP48050,SWEETWATER,WY,7A,Rural Lender Advantage,8,RLA,232
LP48051,SUFFOLK,MA,7A,FA$TRK (Small Loan Express),11,SBA EXPRES,176
LP48052,CUYAHOGA,OH,7A,FA$TRK (Small Loan Express),6,SBA EXPRES,200
LP48053,MCCRACKEN,KY,7A,Patriot Express,7,PATRIOT EX,294
LP48054,BEXAR,TX,7A,Guaranty,8,OTH 7A,428
LP48055,CUYAHOGA,OH,7A,Guaranty,6,PLP,200
LP48056,THURSTON,WA,7A,Patriot Express,10,PATRIOT EX,497
LP48057,BROWN,IN,7A,Guaranty,4,PLP,335
LP48058,WORCESTER,MA,7A,FA$TRK (Small Loan Express),5,SBA EXPRES,188
LP48059,THURSTON,WA,7A,Guaranty,3,PLP,209
LP48060,NUECES,TX,7A,Guaranty,13,OTH 7A,455
LP48061,OKLAHOMA,OK,7A,Guaranty,5,OTH 7A,378
LP48062,OKLAHOMA,OK,7A,Guaranty,5,OTH 7A,378
LP48063,LOS ANGELES,CA,7A,Guaranty,13,PLP,190
LP48064,LANE,OR,7A,FA$TRK (Small Loan Express),13,SBA EXPRES,259
LP48065,MADISON,AL,7A,Guaranty,12,OTH 7A,72
LP48066,WILL,IL,7A,Guaranty,6,PLP,430
LP48067,NASSAU,NY,7A,Guaranty,4,PLP,406
LP48068,WAKE,NC,7A,Guaranty,1,OTH 7A,91
LP48069,BEXAR,TX,7A,FA$TRK (Small Loan Express),15,SBA EXPRES,353
LP48070,BALTIMORE,MD,7A,FA$TRK (Small Loan Express),11,SBA EXPRES,60
LP48071,CUMBERLAND,NJ,7A,FA$TRK (Small Loan Express),11,SBA EXPRES,253
LP48072,CARLTON,MN,7A,Guaranty,20,PLP,66
LP48073,NASSAU,NY,7A,Guaranty,5,PLP,406
LP48074,KINGS,NY,7A,FA$TRK (Small Loan Express),18,SBA EXPRES,169
LP48075,LAKE,OH,7A,Guaranty,25,PLP,35
LP48076,JOHNSON,KS,7A,Guaranty,6,PLP,422
LP48077,BLACK HAWK,IA,7A,Rural Lender Advantage,15,RLA,126
LP48078,LOS ANGELES,CA,7A,Guaranty,7,PLP,287
LP48079,LOS ANGELES,CA,7A,Guaranty,7,PLP,287
LP48080,DISTRICT OF COLUMBIA,DC,7A,FA$TRK (Small Loan Express),0,SBA EXPRES,413
LP48081,MANITOWOC,WI,7A,Guaranty,45,PLP,26
LP48082,WORCESTER,MA,7A,FA$TRK (Small Loan Express),11,SBA EXPRES,188
LP48083,LOS ANGELES,CA,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,14
LP48084,CANYON,ID,7A,Patriot Express,3,PATRIOT EX,161
LP48085,FAYETTE,KY,7A,FA$TRK (Small Loan Express),40,SBA EXPRES,64
LP48086,PULASKI,AR,7A,Community Express,12,COMM EXPRS,373
LP48087,DALLAS,TX,7A,FA$TRK (Small Loan Express),107,SBA EXPRES,34
LP48088,WASHINGTON,OR,7A,Guaranty,3,PLP,152
LP48089,DENVER,CO,7A,Guaranty,2,PLP,1
LP48090,CARTER,TN,7A,Community Express,2,COMM EXPRS,274
LP48091,ATLANTIC,NJ,7A,Guaranty,6,PLP,253
LP48092,KINGMAN,KS,7A,Community Express,3,COMM EXPRS,304
LP48093,MERCER,NJ,7A,Guaranty,2,PLP,244
LP48094,TAYLOR,TX,7A,Guaranty,6,PLP,94
LP48095,STEUBEN,NY,7A,FA$TRK (Small Loan Express),0,SBA EXPRES,240
LP48096,WAUKESHA,WI,7A,Guaranty,50,PLP,103
LP48097,LOS ANGELES,CA,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,184
LP48098,DAWSON,GA,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,163
LP48099,JEFFERSON,CO,7A,FA$TRK (Small Loan Express),12,SBA EXPRES,115
LP48100,DUVAL,FL,7A,FA$TRK (Small Loan Express),12,SBA EXPRES,345
LP48101,DAVIS,UT,7A,FA$TRK (Small Loan Express),100,SBA EXPRES,36
LP48102,NEW YORK,NY,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,169
LP48103,ORANGE,CA,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,246
LP48104,PIKE,KY,7A,Community Express,24,COMM EXPRS,272
LP48105,WOODFORD,KY,7A,FA$TRK (Small Loan Express),6,SBA EXPRES,64
LP48106,RIVERSIDE,CA,7A,Guaranty,20,PLP,248
LP48107,FRANKLIN,OH,7A,FA$TRK (Small Loan Express),0,SBA EXPRES,223
LP48108,SCOTT,MS,7A,Guaranty,2,OTH 7A,133
LP48109,DEARBORN,IN,7A,Patriot Express,3,PATRIOT EX,276
LP48110,CUMBERLAND,ME,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,84
LP48111,BUTLER,OH,7A,FA$TRK (Small Loan Express),9,SBA EXPRES,283
LP48112,COOK,IL,7A,FA$TRK (Small Loan Express),12,SBA EXPRES,215
LP48113,SAN DIEGO,CA,7A,Guaranty,61,PLP,23
LP48114,MARICOPA,AZ,7A,FA$TRK (Small Loan Express),9,SBA EXPRES,336
LP48115,BOX ELDER,UT,7A,Guaranty,2,PLP,36
LP48116,DEKALB,GA,7A,Guaranty,1,PLP,329
LP48117,WEBER,UT,7A,Guaranty,11,PLP,36
LP48118,SPARTANBURG,SC,7A,Community Express,2,COMM EXPRS,61
LP48119,TETON,WY,7A,Guaranty,20,OTH 7A,232
LP48120,GEAUGA,OH,7A,Community Express,6,COMM EXPRS,35
LP48121,CLARK,NV,7A,Guaranty,12,PLP,206
LP48122,SARPY,NE,7A,Patriot Express,44,PATRIOT EX,217
LP48123,YOLO,CA,7A,Guaranty,55,PLP,3
LP48124,KOOTENAI,ID,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,53
LP48125,CAMBRIA,PA,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,431
LP48126,MENDOCINO,CA,7A,Guaranty,6,PLP,127
LP48127,HARRIS,TX,7A,FA$TRK (Small Loan Express),20,SBA EXPRES,342
LP48128,JEFFERSON,CO,7A,Guaranty,22,PLP,115
LP48129,CUMBERLAND,PA,7A,FA$TRK (Small Loan Express),6,SBA EXPRES,187
LP48130,DOUGLAS,NE,7A,FA$TRK (Small Loan Express),12,SBA EXPRES,217
LP48131,WAUKESHA,WI,7A,FA$TRK (Small Loan Express),50,SBA EXPRES,103
LP48132,SANTA CLARA,CA,7A,Guaranty,4,PLP,68
LP48133,SAN BERNARDINO,CA,7A,Guaranty,35,PLP,392
LP48134,JACKSON,MO,7A,FA$TRK (Small Loan Express),37,SBA EXPRES,146
LP48135,MILWAUKEE,WI,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,350
LP48136,BLAINE,ID,7A,Guaranty,6,PLP,82
LP48137,ADA,ID,7A,Guaranty,10,PLP,161
LP48138,DAVIS,UT,7A,Patriot Express,4,PATRIOT EX,36
LP48139,BUTLER,OH,7A,FA$TRK (Small Loan Express),9,SBA EXPRES,283
LP48140,EAU CLAIRE,WI,7A,Guaranty,9,OTH 7A,119
LP48141,WASHINGTON,OR,7A,Guaranty,0,PLP,152
LP48142,SEDGWICK,KS,7A,Guaranty,7,PLP,304
LP48143,WASHINGTON,OR,7A,Guaranty,0,PLP,152
LP48144,WASHINGTON,OR,7A,Guaranty,0,PLP,152
LP48145,GALLATIN,MT,7A,Guaranty,2,PLP,123
LP48146,LOS ANGELES,CA,7A,Guaranty,6,PLP,153
LP48147,HILLSBOROUGH,NH,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,291
LP48148,BEAUFORT,SC,7A,Guaranty,40,PLP,390
LP48149,ADDISON,VT,7A,FA$TRK (Small Loan Express),9,SBA EXPRES,37
LP48150,MILWAUKEE,WI,7A,FA$TRK (Small Loan Express),10,EXPRES EXP,350
LP48151,SANTA BARBARA,CA,7A,Guaranty,50,PLP,418
LP48152,GWINNETT,GA,7A,Guaranty,2,PLP,17
LP48153,ORANGE,CA,7A,Guaranty,8,PLP,182
LP48154,CARROLL,NH,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,202
LP48155,MONROE,MI,7A,FA$TRK (Small Loan Express),0,SBA EXPRES,145
LP48156,GREENVILLE,SC,7A,Guaranty,6,PLP,61
LP48157,LOS ANGELES,CA,7A,Guaranty,7,PLP,287
LP48158,LOGAN,OH,7A,FA$TRK (Small Loan Express),0,SBA EXPRES,447
LP48159,COOK,IL,7A,FA$TRK (Small Loan Express),12,SBA EXPRES,471
LP48160,PERRY,MS,7A,Guaranty,2,OTH 7A,251
LP48161,CLARK,WA,7A,Guaranty,2,PLP,171
LP48162,ERIE,NY,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,102
LP48163,FORSYTH,GA,7A,Guaranty,3,PLP,17
LP48164,COOK,IL,7A,FA$TRK (Small Loan Express),12,SBA EXPRES,471
LP48165,SAN FRANCISCO,CA,7A,Guaranty,2,PLP,10
LP48166,ESSEX,MA,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,21
LP48167,SEDGWICK,KS,7A,FA$TRK (Small Loan Express),9,SBA EXPRES,304
LP48168,MONMOUTH,NJ,7A,FA$TRK (Small Loan Express),4,SBA EXPRES,401
LP48169,POLK,IA,7A,Community Express,2,COMM EXPRS,160
LP48170,DALLAS,TX,7A,Guaranty,15,PLP,332
LP48171,MONROE,MI,7A,Guaranty,0,PLP,145
LP48172,CUMBERLAND,NC,7A,Patriot Express,5,PATRIOT EX,222
LP48173,WALKER,GA,7A,Guaranty,2,OTH 7A,424
LP48174,CITRUS,FL,7A,FA$TRK (Small Loan Express),4,SBA EXPRES,310
LP48175,CUYAHOGA,OH,7A,Guaranty,3,PLP,200
LP48176,SEDGWICK,KS,7A,Guaranty,7,PLP,304
LP48177,SACRAMENTO,CA,7A,Community Express,7,COMM EXPRS,321
LP48178,LUZERNE,PA,7A,Guaranty,27,PLP,309
LP48179,JEFFERSON,WI,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,103
LP48180,NESHOBA,MS,7A,Guaranty,2,OTH 7A,133
LP48181,JACKSON,OR,7A,Guaranty,3,PLP,263
LP48182,ELKHART,IN,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,324
LP48183,MARSHALL,AL,7A,Guaranty,2,OTH 7A,245
LP48184,GREENVILLE,SC,7A,FA$TRK (Small Loan Express),10,SBA EXPRES,61
LP48185,JOHNSON,KS,7A,FA$TRK (Small Loan Express),16,SBA EXPRES,422
LP48186,MCDOWELL,WV,7A,Community Express,3,COMM EXPRS,157
LP48187,MULTNOMAH,OR,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,171
LP48188,SAN DIEGO,CA,7A,Guaranty,4,PLP,377
LP48189,LEWIS AND CLARK,MT,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,123
LP48190,LEAKE,MS,7A,Guaranty,2,PLP,133
LP48191,MARSHALL,AL,7A,Guaranty,2,OTH 7A,245
LP48192,MONTGOMERY,TX,7A,Guaranty,0,PLP,474
LP48193,MARIPOSA,CA,7A,Guaranty,3,PLP,491
LP48194,FRANKLIN,OH,7A,Guaranty,110,PLP,223
LP48195,BUCKS,PA,7A,Guaranty,20,PLP,297
LP48196,POLK,WI,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,16
LP48197,LINN,IA,7A,Guaranty,0,PLP,126
LP48198,NESHOBA,MS,7A,Guaranty,1,PLP,133
LP48199,SAN FRANCISCO,CA,7A,FA$TRK (Small Loan Express),0,SBA EXPRES,10
LP48200,ALEXANDER,NC,7A,FA$TRK (Small Loan Express),7,SBA EXPRES,435
LP48201,CAMDEN,NJ,7A,Guaranty,2,PLP,255
LP48202,CLARK,WA,7A,Guaranty,4,PLP,171
LP48203,SONOMA,CA,7A,Guaranty,8,PLP,219
LP48204,BUCKS,PA,7A,Guaranty,4,PLP,297
LP48205,VIRGINIA BEACH CITY,VA,7A,FA$TRK (Small Loan Express),8,SBA EXPRES,427
LP48206,STANISLAUS,CA,7A,Guaranty,2,PLP,388
LP48207,TRAVIS,TX,7A,FA$TRK (Small Loan Express),54,SBA EXPRES,207
LP48208,PHILADELPHIA,PA,7A,Guaranty,4,PLP,243
LP48209,CASS,ND,7A,Guaranty,55,PLP,144
LP48210,DAKOTA,MN,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,143
LP48211,MIDDLESEX,NJ,7A,Guaranty,19,PLP,401
LP48212,HAMILTON,IN,7A,FA$TRK (Small Loan Express),0,SBA EXPRES,162
LP48213,OCEAN,NJ,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,289
LP48214,HOWARD,IN,7A,Guaranty,18,PLP,162
LP48215,BURLEIGH,ND,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,144
LP48216,PALM BEACH,FL,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,312
LP48217,DELAWARE,OH,7A,Guaranty,110,PLP,223
LP48218,SANTA CLARA,CA,7A,Guaranty,8,PLP,285
LP48219,DALLAS,IA,7A,Guaranty,0,PLP,160
LP48220,ALAMEDA,CA,7A,Guaranty,12,PLP,118
LP48221,JEFFERSON,CO,7A,Guaranty,0,PLP,115
LP48222,CUMBERLAND,NC,7A,FA$TRK (Small Loan Express),4,SBA EXPRES,316
LP48223,ESSEX,MA,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,333
LP48224,SPOKANE,WA,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,212
LP48225,JOHNSON,KS,7A,Guaranty,12,PLP,422
LP48226,FAYETTE,KY,7A,FA$TRK (Small Loan Express),7,SBA EXPRES,64
LP48227,BERKS,PA,7A,Guaranty,4,PLP,278
LP48228,WHITFIELD,GA,7A,Guaranty,50,PLP,424
LP48229,KING,WA,7A,Guaranty,7,PLP,325
LP48230,HUDSON,NJ,7A,Guaranty,3,PLP,186
LP48231,HARFORD,MD,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,348
LP48232,NIAGARA,NY,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,102
LP48233,KOOTENAI,ID,7A,Guaranty,2,PLP,53
LP48234,BONNER,ID,7A,Guaranty,2,PLP,53
LP48235,UINTAH,UT,7A,Guaranty,2,PLP,36
LP48236,FULTON,GA,7A,FA$TRK (Small Loan Express),9,SBA EXPRES,58
LP48237,NORFOLK,MA,7A,FA$TRK (Small Loan Express),5,SBA EXPRES,176
LP48238,KNOX,TN,7A,Community Express,4,COMM EXPRS,298
LP48239,LANCASTER,NE,7A,Guaranty,7,PLP,114
LP48240,BEXAR,TX,7A,FA$TRK (Small Loan Express),18,SBA EXPRES,207
LP48241,DALLAS,TX,7A,Guaranty,2,PLP,34
LP48242,SEDGWICK,KS,7A,Guaranty,9,PLP,304
LP48243,BRONX,NY,7A,FA$TRK (Small Loan Express),10,SBA EXPRES,358
LP48244,RIVERSIDE,CA,7A,FA$TRK (Small Loan Express),0,SBA EXPRES,248
LP48245,OCEAN,NJ,7A,Guaranty,60,PLP,244
LP48246,KOOTENAI,ID,7A,Guaranty,2,PLP,53
LP48247,WEBER,UT,7A,Guaranty,7,PLP,36
LP48248,ATLANTIC,NJ,7A,Guaranty,4,PLP,253
LP48249,HUDSON,NJ,7A,Guaranty,3,PLP,186
LP48250,BARNSTABLE,MA,7A,FA$TRK (Small Loan Express),64,SBA EXPRES,175
LP48251,BELKNAP,NH,7A,FA$TRK (Small Loan Express),0,SBA EXPRES,202
LP48252,LEWIS AND CLARK,MT,7A,Guaranty,18,PLP,123
LP48253,WHATCOM,WA,7A,Guaranty,36,PLP,12
LP48254,DALLAS,TX,7A,FA$TRK (Small Loan Express),92,SBA EXPRES,34
LP48255,BOUNDARY,ID,7A,Guaranty,10,PLP,53
LP48256,OTTAWA,OK,7A,Guaranty,2,PLP,429
LP48257,QUEENS,NY,7A,FA$TRK (Small Loan Express),7,SBA EXPRES,197
LP48258,CLARK,NV,7A,Guaranty,20,PLP,451
LP48259,SOMERSET,NJ,7A,Guaranty,12,PLP,142
LP48260,MONTGOMERY,OH,7A,FA$TRK (Small Loan Express),10,SBA EXPRES,326
LP48261,PLYMOUTH,MA,7A,Guaranty,28,PLP,176
LP48262,ADA,ID,7A,Guaranty,4,PLP,161
LP48263,JEFFERSON,CO,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,115
LP48264,ONEIDA,NY,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,122
LP48265,BARNSTABLE,MA,7A,Guaranty,64,PLP,90
LP48266,CURRITUCK,NC,7A,Patriot Express,15,PATRIOT EX,315
LP48267,PIMA,AZ,7A,Guaranty,2,PLP,132
LP48268,FAULKNER,AR,7A,FA$TRK (Small Loan Express),8,SBA EXPRES,373
LP48269,SARATOGA,NY,7A,FA$TRK (Small Loan Express),4,SBA EXPRES,269
LP48270,SAN DIEGO,CA,7A,Patriot Express,10,PATRIOT EX,42
LP48271,HARRIS,TX,7A,Guaranty,0,PLP,342
LP48272,SAINT LOUIS,MN,7A,Guaranty,5,PLP,66
LP48273,SAINT CROIX,WI,7A,FA$TRK (Small Loan Express),6,SBA EXPRES,16
LP48274,NEW YORK,NY,7A,Guaranty,4,PLP,78
LP48275,KOOTENAI,ID,7A,Guaranty,7,PLP,53
LP48276,ARAPAHOE,CO,7A,Guaranty,250,PLP,218
LP48277,MORRIS,NJ,7A,Guaranty,2,PLP,328
LP48278,HUNTERDON,NJ,7A,Guaranty,2,PLP,142
LP48279,ROBERTSON,TX,7A,Guaranty,2,OTH 7A,448
LP48280,PASSAIC,NJ,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,75
LP48281,KINGS,NY,7A,Guaranty,2,PLP,323
LP48282,PROVIDENCE,RI,7A,FA$TRK (Small Loan Express),18,SBA EXPRES,262
LP48283,ORANGE,CA,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,402
LP48284,YAMHILL,OR,7A,FA$TRK (Small Loan Express),0,SBA EXPRES,152
LP48285,CHESTER,PA,7A,FA$TRK (Small Loan Express),12,SBA EXPRES,51
LP48286,CLEVELAND,OK,7A,Community Express,3,COMM EXPRS,384
LP48287,HUDSON,NJ,7A,Guaranty,5,PLP,186
LP48288,SAN DIEGO,CA,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,42
LP48289,OKLAHOMA,OK,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,378
LP48290,DAVIE,NC,7A,FA$TRK (Small Loan Express),4,SBA EXPRES,379
LP48291,PLYMOUTH,MA,7A,Guaranty,28,PLP,176
LP48292,MUSKINGUM,OH,7A,FA$TRK (Small Loan Express),0,SBA EXPRES,223
LP48293,CALUMET,WI,7A,Guaranty,7,PLP,26
LP48294,KINGS,NY,7A,Guaranty,2,PLP,323
LP48295,RICHLAND,SC,7A,Guaranty,5,PLP,7
LP48296,MIDDLESEX,MA,7A,FA$TRK (Small Loan Express),20,SBA EXPRES,333
LP48297,ESSEX,MA,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,21
LP48298,MULTNOMAH,OR,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,171
LP48299,ROCKLAND,NY,7A,FA$TRK (Small Loan Express),6,SBA EXPRES,421
LP48300,ALLENDALE,SC,7A,Guaranty,7,PLP,7
LP48301,SUMMIT,OH,7A,FA$TRK (Small Loan Express),5,SBA EXPRES,52
LP48302,GALVESTON,TX,7A,Guaranty,3,PLP,445
LP48303,SANTA CLARA,CA,7A,FA$TRK (Small Loan Express),1,SBA EXPRES,285
LP48304,BERGEN,NJ,7A,FA$TRK (Small Loan Express),3,SBA EXPRES,75
LP48305,PERSON,NC,7A,Guaranty,6,PLP,174
LP48306,BOULDER,CO,7A,Guaranty,5,PLP,56
LP48307,MIDDLESEX,MA,7A,FA$TRK (Small Loan Express),20,SBA EXPRES,333
LP48308,GILMER,GA,7A,Guaranty,15,PLP,163
LP48309,CARROLL,GA,7A,Guaranty,0,PLP,96
LP48310,MONROE,NY,7A,FA$TRK (Small Loan Express),13,SBA EXPRES,31
LP48311,MONROE,NY,7A,FA$TRK (Small Loan Express),13,SBA EXPRES,31
LP48312,HENRY,GA,7A,Guaranty,8,PLP,96
LP48313,ARAPAHOE,CO,7A,Guaranty,13,PLP,1
LP48314,UTAH,UT,7A,FA$TRK (Small Loan Express),10,SBA EXPRES,140
LP48315,NEW YORK,NY,7A,Guaranty,8,PLP,169
LP48316,MONMOUTH,NJ,7A,Guaranty,36,PLP,244
LP48317,BEAUFORT,SC,7A,Guaranty,15,PLP,390
LP48318,HUDSON,NJ,7A,Guaranty,2,PLP,302
LP48319,MIDDLESEX,NJ,7A,FA$TRK (Small Loan Express),10,SBA EXPRES,401
LP48320,WELD,CO,7A,Guaranty,25,PLP,414
LP48321,MONTGOMERY,PA,7A,Patriot Express,11,PATRIOT EX,43
LP48322,LOS ANGELES,CA,7A,Guaranty,4,PLP,190
LP48323,SHASTA,CA,7A,Guaranty,22,PLP,139
LP48324,WINNEBAGO,WI,7A,Community Express,2,COMM EXPRS,26
LP48325,NORFOLK CITY,VA,7A,Guaranty,4,PLP,151
LP48326,PIMA,AZ,7A,Guaranty,22,PLP,132
LP48327,FAIRFAX,VA,7A,Guaranty,11,PLP,344
LP48328,UNION,NC,7A,Patriot Express,2,PATRIOT EX,222
LP48329,LOS ANGELES,CA,7A,Guaranty,1,PLP,264
LP48330,FAIRFAX,VA,7A,Guaranty,7,PLP,275
LP48331,SPOKANE,WA,7A,Community Express,2,COMM EXPRS,212
LP48332,HARRIS,TX,7A,Guaranty,3,PLP,70
LP48333,LOS ANGELES,CA,7A,FA$TRK (Small Loan Express),23,SBA EXPRES,444
LP48334,POTTER,TX,7A,Guaranty,12,PLP,267
LP48335,UNION,NJ,7A,Guaranty,93,PLP,186
LP48336,MARSHALL,MN,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,8
LP48337,CAMERON,TX,7A,FA$TRK (Small Loan Express),34,SBA EXPRES,193
LP48338,UTAH,UT,7A,FA$TRK (Small Loan Express),48,SBA EXPRES,140
LP48339,MARICOPA,AZ,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,196
LP48340,SHELBY,TN,7A,Guaranty,0,PLP,369
LP48341,FAYETTE,KY,7A,Community Express,2,COMM EXPRS,64
LP48342,LEAKE,MS,7A,Guaranty,2,OTH 7A,99
LP48343,TOMPKINS,NY,7A,FA$TRK (Small Loan Express),5,SBA EXPRES,240
LP48344,OAKLAND,MI,7A,Guaranty,16,PLP,101
LP48345,HILLSBOROUGH,FL,7A,Guaranty,38,PLP,234
LP48346,SURRY,NC,7A,Guaranty,2,OTH 7A,435
LP48347,CLEBURNE,AR,7A,FA$TRK (Small Loan Express),2,SBA EXPRES,19
LP48348,ALAMEDA,CA,7A,Guaranty,28,PLP,224
LP48349,ANOKA,MN,7A,Guaranty,5,OTH 7A,41
LP48350,HANCOCK,ME,7A,FA$TRK (Small Loan Express),5,SBA EXPRES,55
LP48351,JOHNSON,IA,7A,Patriot Express,3,PATRIOT EX,98
LP48352,TARRANT,TX,7A,Guaranty,25,PLP,249
LP48353,FRESNO,CA,7A,FA$TRK (Small Loan Express),11,SBA EXPRES,359
LP48354,RICHLAND,MT,7A,Guaranty,2,PLP,123
LP48355,TOOELE,UT,7A,FA$TRK (Small Loan Express),5,SBA EXPRES,54
LP48356,WORCESTER,MD,7A,FA$TRK (Small Loan Express),5,SBA EXPRES,348
LP48357,BALTIMORE,MD,7A,FA$TRK (Small Loan Express),2,EXPRES EXP,446
LP48358,ROCKWALL,TX,7A,Patriot Express,3,PATRIOT EX,293
