LoanDetailID,NAICSCode,NAICSDescription,LoanStatus,RevolverStatus,AsOfDate,ApprovalDate,ApprovalFiscalYear
34506,451120,Hobby  Toy  and Game Stores,CHGOFF,0,30/9/2020,5/30/2010,2010
34507,722211,Limited-Service Restaurants,CANCLD,0,30/9/2020,5/30/2010,2010
34508,812112,Beauty Salons,CANCLD,0,30/9/2020,5/30/2010,2010
34509,561910,Packaging and Labeling Services,PIF,1,30/9/2020,5/30/2010,2010
34510,484220,Specialized Freight (except Used Goods) Trucking  Local,CANCLD,0,30/9/2020,5/30/2010,2010
34511,524210,Insurance Agencies and Brokerages,PIF,1,30/9/2020,5/30/2010,2010
34512,524210,Insurance Agencies and Brokerages,PIF,0,30/9/2020,5/30/2010,2010
34513,112320,Broilers and Other Meat Type,EXEMPT,0,30/9/2020,5/30/2010,2010
34514,722211,Limited-Service Restaurants,PIF,0,30/9/2020,5/30/2010,2010
34515,532412,Construction  Mining  and Forestry Machinery and Equipment Rental and,PIF,0,30/9/2020,5/30/2010,2010
34516,524210,Insurance Agencies and Brokerages,PIF,0,30/9/2020,5/30/2010,2010
34517,484121,General Freight Trucking  Long Distance  Truckload,PIF,0,30/9/2020,5/30/2010,2010
34518,621340,Offices of Physical  Occupational and Speech Therapists  and Audiologi,PIF,0,30/9/2020,5/30/2010,2010
34519,541330,Engineering Services,PIF,1,30/9/2020,5/30/2010,2010
34520,531210,Offices of Real Estate Agents and Brokers,PIF,1,30/9/2020,5/30/2010,2010
34521,541990,All Other Professional  Scientific  and Technical Services,PIF,0,30/9/2020,5/30/2010,2010
34522,541990,All Other Professional  Scientific  and Technical Services,PIF,0,30/9/2020,5/30/2010,2010
34523,443112,Radio  Television  and Other Electronics Stores,CANCLD,0,30/9/2020,5/31/2010,2010
34524,236115,New Single-Family Housing Construction (except Operative Builders),PIF,0,30/9/2020,5/31/2010,2010
34525,621111,Offices of Physicians (except Mental Health Specialists),CANCLD,0,30/9/2020,5/31/2010,2010
34526,812910,Pet Care (except Veterinary) Services,PIF,0,30/9/2020,5/31/2010,2010
34527,236220,Commercial and Institutional Building Construction,PIF,0,30/9/2020,5/31/2010,2010
34528,315212,Women's  Girls'  and Infants' Cut and Sew Apparel Contractors,PIF,0,30/9/2020,5/31/2010,2010
34529,323110,Commercial Lithographic Printing,PIF,0,30/9/2020,5/31/2010,2010
34530,541430,Graphic Design Services,PIF,1,30/9/2020,5/31/2010,2010
34531,812990,All Other Personal Services,CHGOFF,1,30/9/2020,6/1/2010,2010
34532,441110,New Car Dealers,PIF,0,30/9/2020,6/1/2010,2010
34533,812320,Drycleaning and Laundry Services (except Coin-Operated),PIF,1,30/9/2020,6/1/2010,2010
34534,541512,Computer Systems Design Services,PIF,1,30/9/2020,6/1/2010,2010
34535,541850,Display Advertising,PIF,1,30/9/2020,6/1/2010,2010
34536,484110,General Freight Trucking  Local,PIF,0,30/9/2020,6/1/2010,2010
34537,561740,Carpet and Upholstery Cleaning Services,PIF,1,30/9/2020,6/1/2010,2010
34538,561740,Carpet and Upholstery Cleaning Services,PIF,0,30/9/2020,6/1/2010,2010
34539,541330,Engineering Services,PIF,0,30/9/2020,6/1/2010,2010
34540,113310,Logging,CHGOFF,1,30/9/2020,6/1/2010,2010
34541,453210,Office Supplies and Stationery,CANCLD,1,30/9/2020,6/1/2010,2010
34542,541211,Offices of Certified Public Accountants,CHGOFF,0,30/9/2020,6/1/2010,2010
34543,811490,Other Personal and Household Goods Repair and Maintenance,CANCLD,1,30/9/2020,6/1/2010,2010
34544,541618,Other Management Consulting Services,CHGOFF,0,30/9/2020,6/1/2010,2010
34545,446120,Cosmetics  Beauty Supplies  and Perfume Stores,CHGOFF,0,30/9/2020,6/1/2010,2010
34546,722110,Full-Service Restaurants,PIF,0,30/9/2020,6/1/2010,2010
34547,541990,All Other Professional  Scientific  and Technical Services,PIF,0,30/9/2020,6/1/2010,2010
34548,316992,Women's Handbag and Purse Manufacturing,PIF,0,30/9/2020,6/2/2010,2010
34549,238220,Plumbing  Heating  and Air-Conditioning Contractors,PIF,0,30/9/2020,6/2/2010,2010
34550,541211,Offices of Certified Public Accountants,PIF,0,30/9/2020,6/2/2010,2010
34551,541211,Offices of Certified Public Accountants,PIF,0,30/9/2020,6/2/2010,2010
34552,561730,Landscaping Services,PIF,1,30/9/2020,6/2/2010,2010
34553,541110,Offices of Lawyers,PIF,1,30/9/2020,6/2/2010,2010
34554,532310,General Rental Centers,PIF,0,30/9/2020,6/2/2010,2010
34555,445110,Supermarkets and Other Grocery (except Convenience) Stores,PIF,0,30/9/2020,6/2/2010,2010
34556,238330,Flooring Contractors,CHGOFF,1,30/9/2020,6/2/2010,2010
34557,238160,Roofing Contractors,PIF,0,30/9/2020,6/2/2010,2010
34558,446199,All Other Health and Personal Care Stores,CHGOFF,0,30/9/2020,6/2/2010,2010
34559,812320,Drycleaning and Laundry Services (except Coin-Operated),CANCLD,0,30/9/2020,6/2/2010,2010
34560,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,PIF,0,30/9/2020,6/2/2010,2010
34561,541211,Offices of Certified Public Accountants,PIF,0,30/9/2020,6/2/2010,2010
34562,448130,Children's and Infants' Clothing Stores,CHGOFF,0,30/9/2020,6/2/2010,2010
34563,333311,Automatic Vending Machine Manufacturing,CHGOFF,0,30/9/2020,6/2/2010,2010
34564,517410,Satellite Telecommunications,PIF,0,30/9/2020,6/2/2010,2010
34565,811192,Car Washes,PIF,0,30/9/2020,6/2/2010,2010
34566,484110,General Freight Trucking  Local,PIF,0,30/9/2020,6/2/2010,2010
34567,316213,Men's Footwear (except Athletic) Manufacturing,CHGOFF,0,30/9/2020,6/2/2010,2010
34568,541512,Computer Systems Design Services,PIF,1,30/9/2020,6/2/2010,2010
34569,424460,Fish and Seafood Merchant Wholesalers,PIF,1,30/9/2020,6/2/2010,2010
34570,484110,General Freight Trucking  Local,PIF,1,30/9/2020,6/2/2010,2010
34571,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,PIF,1,30/9/2020,6/2/2010,2010
34572,524210,Insurance Agencies and Brokerages,PIF,0,30/9/2020,6/2/2010,2010
34573,448130,Children's and Infants' Clothing Stores,PIF,0,30/9/2020,6/2/2010,2010
34574,812990,All Other Personal Services,CHGOFF,1,30/9/2020,6/2/2010,2010
34575,443120,Computer and Software Stores,PIF,1,30/9/2020,6/2/2010,2010
34576,531390,Other Activities Related to Real Estate,PIF,0,30/9/2020,6/2/2010,2010
34577,238990,All Other Specialty Trade Contractors,CANCLD,0,30/9/2020,6/2/2010,2010
34578,337110,Wood Kitchen Cabinet and Countertop Manufacturing,PIF,1,30/9/2020,6/2/2010,2010
34579,446130,Optical Goods Stores,PIF,0,30/9/2020,6/2/2010,2010
34580,423690,Other Electronic Parts and Equipment Merchant Wholesalers,PIF,0,30/9/2020,6/2/2010,2010
34581,722213,Snack and Nonalcoholic Beverage Bars,PIF,0,30/9/2020,6/2/2010,2010
34582,541512,Computer Systems Design Services,PIF,1,30/9/2020,6/2/2010,2010
34583,238150,Glass and Glazing Contractors,PIF,0,30/9/2020,6/2/2010,2010
34584,722110,Full-Service Restaurants,PIF,0,30/9/2020,6/2/2010,2010
34585,811111,General Automotive Repair,PIF,0,30/9/2020,6/2/2010,2010
34586,713990,All Other Amusement and Recreation Industries,PIF,0,30/9/2020,6/2/2010,2010
34587,423450,Medical  Dental  and Hospital Equipment and Supplies Merchant Wholesal,CHGOFF,0,30/9/2020,6/3/2010,2010
34588,621399,Offices of All Other Miscellaneous Health Practitioners,PIF,1,30/9/2020,6/3/2010,2010
34589,722213,Snack and Nonalcoholic Beverage Bars,PIF,0,30/9/2020,6/3/2010,2010
34590,561720,Janitorial Services,PIF,0,30/9/2020,6/3/2010,2010
34591,541940,Veterinary Services,PIF,0,30/9/2020,6/3/2010,2010
34592,541330,Engineering Services,PIF,0,30/9/2020,6/3/2010,2010
34593,423930,Recyclable Material Merchant Wholesalers,PIF,1,30/9/2020,6/3/2010,2010
34594,236118,Residential Remodelers,PIF,1,30/9/2020,6/3/2010,2010
34595,511191,Greeting Card Publishers,PIF,0,30/9/2020,6/3/2010,2010
34596,236115,New Single-Family Housing Construction (except Operative Builders),PIF,0,30/9/2020,6/3/2010,2010
34597,237130,Power and Communication Line and Related Structures Construction,PIF,0,30/9/2020,6/3/2010,2010
34598,722211,Limited-Service Restaurants,PIF,0,30/9/2020,6/3/2010,2010
34599,541330,Engineering Services,PIF,0,30/9/2020,6/3/2010,2010
34600,444190,Other Building Material Dealers,PIF,1,30/9/2020,6/3/2010,2010
34601,424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,PIF,0,30/9/2020,6/3/2010,2010
34602,454111,Electronic Shopping,PIF,0,30/9/2020,6/3/2010,2010
34603,624120,Services for the Elderly and Persons with Disabilities,PIF,1,30/9/2020,6/3/2010,2010
34604,722110,Full-Service Restaurants,PIF,1,30/9/2020,6/3/2010,2010
34605,624410,Child Day Care Services,CANCLD,0,30/9/2020,6/3/2010,2010
34606,722110,Full-Service Restaurants,CHGOFF,1,30/9/2020,6/3/2010,2010
34607,811121,Automotive Body  Paint  and Interior Repair and Maintenance,CANCLD,0,30/9/2020,6/3/2010,2010
34608,323111,Commercial Gravure Printing,EXEMPT,0,30/9/2020,6/3/2010,2010
34609,541940,Veterinary Services,PIF,0,30/9/2020,6/3/2010,2010
34610,484220,Specialized Freight (except Used Goods) Trucking  Local,PIF,1,30/9/2020,6/3/2010,2010
34611,811121,Automotive Body  Paint  and Interior Repair and Maintenance,PIF,0,30/9/2020,6/3/2010,2010
34612,812310,Coin-Operated Laundries and Drycleaners,CANCLD,0,30/9/2020,6/3/2010,2010
34613,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,EXEMPT,0,30/9/2020,6/3/2010,2010
34614,541990,All Other Professional  Scientific  and Technical Services,PIF,0,30/9/2020,6/3/2010,2010
34615,811111,General Automotive Repair,PIF,1,30/9/2020,6/3/2010,2010
34616,517919,All Other Telecommunications,PIF,0,30/9/2020,6/3/2010,2010
34617,561720,Janitorial Services,PIF,1,30/9/2020,6/3/2010,2010
34618,524298,All Other Insurance Related Activities,PIF,1,30/9/2020,6/3/2010,2010
34619,562111,Solid Waste Collection,CHGOFF,0,30/9/2020,6/3/2010,2010
34620,238320,Painting and Wall Covering Contractors,EXEMPT,0,30/9/2020,6/3/2010,2010
34621,621310,Offices of Chiropractors,PIF,0,30/9/2020,6/3/2010,2010
34622,424460,Fish and Seafood Merchant Wholesalers,PIF,1,30/9/2020,6/3/2010,2010
34623,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturi,PIF,1,30/9/2020,6/3/2010,2010
34624,313210,Broadwoven Fabric Mills,CANCLD,1,30/9/2020,6/3/2010,2010
34625,313210,Broadwoven Fabric Mills,PIF,0,30/9/2020,6/3/2010,2010
34626,812111,Barber Shops,PIF,1,30/9/2020,6/3/2010,2010
34627,238220,Plumbing  Heating  and Air-Conditioning Contractors,PIF,1,30/9/2020,6/3/2010,2010
34628,722211,Limited-Service Restaurants,PIF,0,30/9/2020,6/3/2010,2010
34629,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,PIF,1,30/9/2020,6/3/2010,2010
34630,519190,All Other Information Services,PIF,0,30/9/2020,6/3/2010,2010
34631,811212,Computer and Office Machine Repair and Maintenance,PIF,0,30/9/2020,6/3/2010,2010
34632,621340,Offices of Physical  Occupational and Speech Therapists  and Audiologi,PIF,1,30/9/2020,6/3/2010,2010
34633,541810,Advertising Agencies,PIF,0,30/9/2020,6/3/2010,2010
34634,236210,Industrial Building Construction,PIF,0,30/9/2020,6/3/2010,2010
34635,423320,Brick  Stone  and Related Construction Material Merchant Wholesalers,PIF,1,30/9/2020,6/3/2010,2010
34636,811121,Automotive Body  Paint  and Interior Repair and Maintenance,CANCLD,0,30/9/2020,6/3/2010,2010
34637,812199,Other Personal Care Services,PIF,0,30/9/2020,6/3/2010,2010
34638,238330,Flooring Contractors,PIF,0,30/9/2020,6/3/2010,2010
34639,237990,Other Heavy and Civil Engineering Construction,PIF,0,30/9/2020,6/3/2010,2010
34640,541612,Human Resources and Executive Search Consulting Services,PIF,0,30/9/2020,6/3/2010,2010
34641,484110,General Freight Trucking  Local,PIF,0,30/9/2020,6/3/2010,2010
34642,812990,All Other Personal Services,CANCLD,1,30/9/2020,6/3/2010,2010
34643,445120,Convenience Stores,PIF,0,30/9/2020,6/3/2010,2010
34644,541110,Offices of Lawyers,PIF,1,30/9/2020,6/3/2010,2010
34645,561730,Landscaping Services,PIF,0,30/9/2020,6/3/2010,2010
34646,339950,Sign Manufacturing,EXEMPT,1,30/9/2020,6/3/2010,2010
34647,452990,All Other General Merchandise Stores,PIF,1,30/9/2020,6/3/2010,2010
34648,541611,Administrative Management and General Management Consulting Services,PIF,0,30/9/2020,6/3/2010,2010
34649,236118,Residential Remodelers,PIF,0,30/9/2020,6/3/2010,2010
34650,452990,All Other General Merchandise Stores,PIF,0,30/9/2020,6/3/2010,2010
34651,332510,Hardware Manufacturing,PIF,1,30/9/2020,6/3/2010,2010
34652,339113,Surgical Appliance and Supplies Manufacturing,PIF,1,30/9/2020,6/3/2010,2010
34653,236118,Residential Remodelers,PIF,1,30/9/2020,6/3/2010,2010
34654,519130,Internet Publishing and Broadcasting and Web Search Portals,PIF,0,30/9/2020,6/3/2010,2010
34655,115310,Support Activities for Forestry,EXEMPT,1,30/9/2020,6/3/2010,2010
34656,541612,Human Resources and Executive Search Consulting Services,PIF,1,30/9/2020,6/3/2010,2010
34657,531190,Lessors of Other Real Estate Property,PIF,0,30/9/2020,6/3/2010,2010
34658,812320,Drycleaning and Laundry Services (except Coin-Operated),PIF,1,30/9/2020,6/3/2010,2010
34659,452990,All Other General Merchandise Stores,PIF,1,30/9/2020,6/3/2010,2010
34660,811212,Computer and Office Machine Repair and Maintenance,PIF,1,30/9/2020,6/3/2010,2010
34661,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),PIF,0,30/9/2020,6/3/2010,2010
34662,722211,Limited-Service Restaurants,PIF,0,30/9/2020,6/3/2010,2010
34663,811121,Automotive Body  Paint  and Interior Repair and Maintenance,PIF,1,30/9/2020,6/3/2010,2010
34664,423850,Service Establishment Equipment and Supplies Merchant Wholesalers,PIF,1,30/9/2020,6/3/2010,2010
34665,327320,Ready-Mix Concrete Manufacturing,PIF,1,30/9/2020,6/3/2010,2010
34666,423220,Home Furnishing Merchant Wholesalers,CHGOFF,1,30/9/2020,6/3/2010,2010
34667,454390,Other Direct Selling Establishments,PIF,0,30/9/2020,6/3/2010,2010
34668,541511,Custom Computer Programming Services,PIF,0,30/9/2020,6/3/2010,2010
34669,238220,Plumbing  Heating  and Air-Conditioning Contractors,PIF,1,30/9/2020,6/3/2010,2010
34670,722110,Full-Service Restaurants,PIF,0,30/9/2020,6/3/2010,2010
34671,541211,Offices of Certified Public Accountants,PIF,0,30/9/2020,6/3/2010,2010
34672,451130,Sewing  Needlework  and Piece Goods Stores,PIF,1,30/9/2020,6/3/2010,2010
34673,518210,Data Processing  Hosting  and Related Services,CANCLD,0,30/9/2020,6/3/2010,2010
34674,484121,General Freight Trucking  Long Distance  Truckload,CHGOFF,0,30/9/2020,6/3/2010,2010
34675,541613,Marketing Consulting Services,CHGOFF,0,30/9/2020,6/3/2010,2010
34676,238220,Plumbing  Heating  and Air-Conditioning Contractors,CHGOFF,0,30/9/2020,6/3/2010,2010
34677,722213,Snack and Nonalcoholic Beverage Bars,PIF,0,30/9/2020,6/3/2010,2010
34678,488510,Freight Transportation Arrangement,PIF,0,30/9/2020,6/3/2010,2010
34679,541110,Offices of Lawyers,CANCLD,1,30/9/2020,6/3/2010,2010
34680,541110,Offices of Lawyers,CHGOFF,1,30/9/2020,6/3/2010,2010
34681,812320,Drycleaning and Laundry Services (except Coin-Operated),CANCLD,0,30/9/2020,6/3/2010,2010
34682,445110,Supermarkets and Other Grocery (except Convenience) Stores,PIF,0,30/9/2020,6/3/2010,2010
34683,238210,Electrical Contractors,PIF,1,30/9/2020,6/3/2010,2010
34684,238340,Tile and Terrazzo Contractors,PIF,0,30/9/2020,6/3/2010,2010
34685,722211,Limited-Service Restaurants,CANCLD,0,30/9/2020,6/3/2010,2010
34686,492110,Couriers,PIF,0,30/9/2020,6/3/2010,2010
34687,237310,Highway  Street  and Bridge Construction,PIF,0,30/9/2020,6/3/2010,2010
34688,442210,Floor Covering Stores,PIF,0,30/9/2020,6/3/2010,2010
34689,517110,Wired Telecommunications Carriers,CANCLD,1,30/9/2020,6/3/2010,2010
34690,713990,All Other Amusement and Recreation Industries,PIF,1,30/9/2020,6/3/2010,2010
34691,624410,Child Day Care Services,PIF,1,30/9/2020,6/3/2010,2010
34692,311613,Rendering and Meat Byproduct Processing,CANCLD,0,30/9/2020,6/3/2010,2010
34693,713990,All Other Amusement and Recreation Industries,CANCLD,0,30/9/2020,6/3/2010,2010
34694,812320,Drycleaning and Laundry Services (except Coin-Operated),PIF,0,30/9/2020,6/3/2010,2010
34695,448130,Children's and Infants' Clothing Stores,CANCLD,0,30/9/2020,6/3/2010,2010
34696,541990,All Other Professional  Scientific  and Technical Services,CANCLD,0,30/9/2020,6/3/2010,2010
34697,541618,Other Management Consulting Services,PIF,1,30/9/2020,6/3/2010,2010
34698,444130,Hardware Stores,CANCLD,0,30/9/2020,6/3/2010,2010
34699,445310,Beer  Wine  and Liquor Stores,PIF,1,30/9/2020,6/3/2010,2010
34700,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,PIF,0,30/9/2020,6/3/2010,2010
34701,236220,Commercial and Institutional Building Construction,PIF,0,30/9/2020,6/3/2010,2010
34702,453220,Gift  Novelty  and Souvenir Stores,PIF,0,30/9/2020,6/3/2010,2010
34703,541613,Marketing Consulting Services,PIF,1,30/9/2020,6/3/2010,2010
34704,561311,Employment Placement Agencies,PIF,0,30/9/2020,6/3/2010,2010
34705,448120,Women's Clothing Stores,PIF,1,30/9/2020,6/3/2010,2010
34706,238160,Roofing Contractors,PIF,1,30/9/2020,6/3/2010,2010
34707,722320,Caterers,CHGOFF,0,30/9/2020,6/3/2010,2010
34708,517911,Telecommunications Resellers,PIF,0,30/9/2020,6/3/2010,2010
34709,238210,Electrical Contractors,CANCLD,1,30/9/2020,6/3/2010,2010
34710,722110,Full-Service Restaurants,PIF,0,30/9/2020,6/3/2010,2010
34711,621210,Offices of Dentists,PIF,1,30/9/2020,6/3/2010,2010
34712,621210,Offices of Dentists,CANCLD,0,30/9/2020,6/3/2010,2010
34713,453930,Manufactured (Mobile) Home Dealers,CANCLD,1,30/9/2020,6/3/2010,2010
34714,238990,All Other Specialty Trade Contractors,EXEMPT,0,30/9/2020,6/3/2010,2010
34715,541940,Veterinary Services,PIF,0,30/9/2020,6/3/2010,2010
34716,444110,Home Centers,PIF,1,30/9/2020,6/3/2010,2010
34717,611512,Flight Training,PIF,1,30/9/2020,6/3/2010,2010
34718,611430,Professional and Management Development Training,PIF,0,30/9/2020,6/3/2010,2010
34719,236210,Industrial Building Construction,PIF,0,30/9/2020,6/3/2010,2010
34720,445310,Beer  Wine  and Liquor Stores,PIF,0,30/9/2020,6/3/2010,2010
34721,483114,Coastal and Great Lakes Passenger Transportation,PIF,0,30/9/2020,6/3/2010,2010
34722,541940,Veterinary Services,PIF,1,30/9/2020,6/3/2010,2010
34723,624210,Community Food Services,PIF,1,30/9/2020,6/3/2010,2010
34724,611410,Business and Secretarial Schools,CANCLD,0,30/9/2020,6/3/2010,2010
34725,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,CANCLD,0,30/9/2020,6/3/2010,2010
34726,713990,All Other Amusement and Recreation Industries,PIF,0,30/9/2020,6/3/2010,2010
34727,451120,Hobby  Toy  and Game Stores,PIF,0,30/9/2020,6/3/2010,2010
34728,441310,Automotive Parts and Accessories Stores,PIF,0,30/9/2020,6/3/2010,2010
34729,621310,Offices of Chiropractors,PIF,1,30/9/2020,6/3/2010,2010
34730,621310,Offices of Chiropractors,PIF,0,30/9/2020,6/3/2010,2010
34731,541850,Display Advertising,PIF,1,30/9/2020,6/3/2010,2010
34732,541690,Other Scientific and Technical Consulting Services,PIF,1,30/9/2020,6/3/2010,2010
34733,621210,Offices of Dentists,CANCLD,0,30/9/2020,6/3/2010,2010
34734,561320,Temporary Help Services,PIF,1,30/9/2020,6/3/2010,2010
34735,722110,Full-Service Restaurants,CANCLD,1,30/9/2020,6/3/2010,2010
34736,445120,Convenience Stores,CANCLD,1,30/9/2020,6/3/2010,2010
34737,722320,Caterers,CHGOFF,0,30/9/2020,6/3/2010,2010
34738,445120,Convenience Stores,PIF,0,30/9/2020,6/3/2010,2010
34739,541213,Tax Preparation Services,PIF,1,30/9/2020,6/3/2010,2010
34740,811111,General Automotive Repair,CANCLD,0,30/9/2020,6/3/2010,2010
34741,532291,Home Health Equipment Rental,CANCLD,1,30/9/2020,6/3/2010,2010
34742,624410,Child Day Care Services,PIF,0,30/9/2020,6/3/2010,2010
34743,423450,Medical  Dental  and Hospital Equipment and Supplies Merchant Wholesal,PIF,0,30/9/2020,6/3/2010,2010
34744,811310,Commercial and Industrial Machinery and Equipment (except Automotive a,EXEMPT,0,30/9/2020,6/3/2010,2010
34745,453920,Art Dealers,PIF,1,30/9/2020,6/3/2010,2010
34746,561612,Security Guards and Patrol Services,CHGOFF,0,30/9/2020,6/3/2010,2010
34747,621610,Home Health Care Services,PIF,1,30/9/2020,6/3/2010,2010
34748,541110,Offices of Lawyers,PIF,1,30/9/2020,6/3/2010,2010
34749,532490,Other Commercial and Industrial Machinery and Equipment Rental and Lea,EXEMPT,1,30/9/2020,6/3/2010,2010
