LoanTransID,BankGrossApproval,SBAGuaranteedApproval,FirstDisbursementDate,InitialInterestRate,TermInMonths,PaidInFullDate,LoanBorrID,BankID,LoanDetailID,LoanProgID
38903,50000,25000,4/1/2012,7.75,84,12/31/2018,LB38903,38903,38903,LP38903
38904,4000,2000,1/1/2012,8.25,36,1/31/2015,LB38904,38904,38904,LP38904
38905,54000,27000,2/1/2012,6,96,1/31/2015,LB38905,38905,38905,LP38905
38906,20000,10000,1/1/2012,6.25,84,6/30/2020,LB38906,38906,38906,LP38906
38907,198500,148875,2/1/2012,5.75,120,6/30/2018,LB38907,38907,38907,LP38907
38908,330000,247500,1/1/2012,5.5,120,4/30/2019,LB38908,38908,38908,LP38908
38909,25000,12500,2/1/2012,8.5,84,4/30/2016,LB38909,38909,38909,LP38909
38910,24000,12000,1/1/2012,5.25,48,5/31/2014,LB38910,38910,38910,LP38910
38911,100000,85000,3/1/2012,6,84,1/31/2014,LB38911,38911,38911,LP38911
38912,50000,42500,12/27/2011,6,84,12/31/2014,LB38912,38912,38912,LP38912
38913,150000,127500,12/27/2011,6,84,10/31/2014,LB38913,38913,38913,LP38913
38914,150000,112500,3/1/2012,6,84,1/31/2016,LB38914,38914,38914,LP38914
38915,142000,106500,1/1/2012,6,300,8/31/2020,LB38915,38915,38915,LP38915
38916,30000,15000,12/27/2011,9.31,60,11/30/2012,LB38916,38916,38916,LP38916
38917,395000,296250,3/1/2012,6,180,4/30/2018,LB38917,38917,38917,LP38917
38918,24000,12000,12/27/2011,4.8,36,1/31/2015,LB38918,38918,38918,LP38918
38919,1381000,1035750,1/1/2012,5.75,84,2/28/2019,LB38919,38919,38919,LP38919
38920,210600,157950,1/1/2012,6,99,3/31/2020,LB38920,38920,38920,LP38920
38921,40000,20000,1/1/2012,7,84,7/31/2014,LB38921,38921,38921,LP38921
38922,420000,315000,12/27/2011,6,300,12/31/2015,LB38922,38922,38922,LP38922
38923,144000,122400,7/1/2012,6,120,4/30/2016,LB38923,38923,38923,LP38923
38924,20000,10000,12/28/2011,7.4,84,3/31/2019,LB38924,38924,38924,LP38924
38925,110000,93500,2/1/2012,6,300,6/30/2014,LB38925,38925,38925,LP38925
38926,518400,388800,12/28/2011,4.5,300,11/30/2017,LB38926,38926,38926,LP38926
38927,402500,301875,1/1/2012,4.5,120,1/31/2015,LB38927,38927,38927,LP38927
38928,50000,25000,4/1/2012,6,84,9/30/2016,LB38928,38928,38928,LP38928
38929,60500,30250,1/1/2012,5.75,36,12/31/2013,LB38929,38929,38929,LP38929
38930,250000,187500,2/1/2012,5.25,120,4/30/2020,LB38930,38930,38930,LP38930
38931,20000,10000,1/1/2012,7.75,84,12/31/2018,LB38931,38931,38931,LP38931
38932,50000,25000,1/1/2012,6,84,9/30/2017,LB38932,38932,38932,LP38932
38933,1000000,900000,2/1/2012,5,27,5/31/2014,LB38933,38933,38933,LP38933
38934,11000,5500,1/1/2012,6,36,11/30/2014,LB38934,38934,38934,LP38934
38935,2430000,1822500,1/1/2012,3.87,300,6/30/2017,LB38935,38935,38935,LP38935
38936,22000,18700,1/1/2012,6.02,84,7/31/2013,LB38936,38936,38936,LP38936
38937,600000,450000,1/1/2012,5,120,6/30/2015,LB38937,38937,38937,LP38937
38938,10000,5000,1/1/2012,6.25,84,8/31/2015,LB38938,38938,38938,LP38938
38939,1405000,1053750,1/1/2012,5.25,120,4/30/2019,LB38939,38939,38939,LP38939
38940,25000,12500,1/1/2012,7.5,84,6/30/2017,LB38940,38940,38940,LP38940
38941,55500,27750,1/1/2012,7.75,60,12/31/2016,LB38941,38941,38941,LP38941
38942,100000,50000,2/16/2012,6,240,5/31/2018,LB38942,38942,38942,LP38942
38943,150000,75000,12/28/2011,4.25,84,4/30/2019,LB38943,38943,38943,LP38943
38944,260000,195000,2/1/2012,6,300,3/31/2018,LB38944,38944,38944,LP38944
38945,10000,5000,12/28/2011,6.69,48,12/31/2015,LB38945,38945,38945,LP38945
38946,1152800,864600,1/1/2012,6,116,7/31/2015,LB38946,38946,38946,LP38946
38947,60000,30000,2/1/2012,6.13,55,5/31/2015,LB38947,38947,38947,LP38947
38948,10000,5000,2/1/2012,9.5,84,7/31/2014,LB38948,38948,38948,LP38948
38949,100000,50000,1/1/2012,5,48,12/31/2013,LB38949,38949,38949,LP38949
38950,100000,50000,12/28/2011,5.55,97,6/30/2018,LB38950,38950,38950,LP38950
38951,25000,12500,6/1/2012,6,84,3/31/2013,LB38951,38951,38951,LP38951
38952,50900,25450,1/1/2012,7,48,12/31/2012,LB38952,38952,38952,LP38952
38953,10000,5000,6/1/2012,9.75,84,6/30/2017,LB38953,38953,38953,LP38953
38954,1314400,985800,1/1/2012,5.75,120,5/31/2016,LB38954,38954,38954,LP38954
38955,175000,87500,12/28/2011,5.5,60,12/31/2014,LB38955,38955,38955,LP38955
38956,80700,68595,1/1/2012,6,88,2/28/2017,LB38956,38956,38956,LP38956
38957,123400,92550,1/1/2012,6,120,11/30/2017,LB38957,38957,38957,LP38957
38958,245000,183750,3/1/2012,6,117,7/31/2020,LB38958,38958,38958,LP38958
38959,137600,116960,1/1/2012,6,120,7/31/2015,LB38959,38959,38959,LP38959
38960,57000,28500,12/28/2011,7.15,84,5/31/2014,LB38960,38960,38960,LP38960
38961,65000,32500,1/1/2012,5.78,60,1/31/2015,LB38961,38961,38961,LP38961
38962,300615,225461,1/1/2012,5.5,108,12/31/2016,LB38962,38962,38962,LP38962
38963,2405300,1803975,1/1/2012,6,300,5/31/2016,LB38963,38963,38963,LP38963
38964,80000,68000,1/1/2012,6.75,24,1/31/2014,LB38964,38964,38964,LP38964
38965,150000,75000,1/1/2012,5.15,84,2/28/2019,LB38965,38965,38965,LP38965
38966,125000,106250,1/1/2012,6,87,8/31/2018,LB38966,38966,38966,LP38966
38967,60000,30000,1/1/2012,5.25,60,9/30/2015,LB38967,38967,38967,LP38967
38968,792000,594000,1/1/2012,5.5,269,9/30/2015,LB38968,38968,38968,LP38968
38969,2041000,1530750,1/1/2012,5.25,312,12/31/2019,LB38969,38969,38969,LP38969
38970,61100,51935,1/1/2012,6,128,7/31/2018,LB38970,38970,38970,LP38970
38971,225000,168750,3/1/2012,5.5,300,4/30/2015,LB38971,38971,38971,LP38971
38972,58500,29250,1/1/2012,6.25,120,12/31/2018,LB38972,38972,38972,LP38972
38973,10000,5000,5/1/2013,9.25,84,11/30/2013,LB38973,38973,38973,LP38973
38974,67100,57035,2/1/2012,5.5,36,6/30/2015,LB38974,38974,38974,LP38974
38975,500000,375000,1/1/2012,6,120,3/31/2013,LB38975,38975,38975,LP38975
38976,50000,25000,1/1/2012,6.9,84,9/30/2018,LB38976,38976,38976,LP38976
38977,25000,12500,2/1/2012,4.75,84,1/31/2015,LB38977,38977,38977,LP38977
38978,980000,735000,2/1/2012,5,120,2/28/2014,LB38978,38978,38978,LP38978
38979,100000,50000,1/1/2012,9.75,99,2/29/2020,LB38979,38979,38979,LP38979
38980,15000,7500,12/28/2011,9.75,84,5/31/2020,LB38980,38980,38980,LP38980
38981,180000,90000,1/1/2012,5.75,84,12/31/2018,LB38981,38981,38981,LP38981
38982,50000,25000,1/1/2012,7.25,60,12/31/2016,LB38982,38982,38982,LP38982
38983,30000,15000,8/1/2012,9.75,84,1/31/2015,LB38983,38983,38983,LP38983
38984,37500,31875,1/1/2012,6,126,8/31/2015,LB38984,38984,38984,LP38984
38985,109000,54500,3/1/2012,6,120,8/31/2018,LB38985,38985,38985,LP38985
38986,20000,10000,2/1/2012,6.75,60,11/30/2014,LB38986,38986,38986,LP38986
38987,100000,50000,2/1/2012,5.95,120,11/30/2014,LB38987,38987,38987,LP38987
38988,375000,281250,2/1/2012,5.25,120,7/31/2019,LB38988,38988,38988,LP38988
38989,25400,12700,12/28/2011,9.15,84,4/30/2018,LB38989,38989,38989,LP38989
38990,50000,25000,2/1/2012,6,84,9/30/2017,LB38990,38990,38990,LP38990
38991,150000,75000,2/1/2012,5.75,83,2/28/2019,LB38991,38991,38991,LP38991
38992,15000,7500,1/1/2012,9.75,84,12/31/2018,LB38992,38992,38992,LP38992
38993,10000,5000,1/1/2012,9.25,84,6/30/2014,LB38993,38993,38993,LP38993
38994,172800,86400,1/1/2012,6.29,60,1/31/2017,LB38994,38994,38994,LP38994
38995,70000,35000,2/1/2012,6.86,84,10/31/2017,LB38995,38995,38995,LP38995
38996,20000,10000,1/1/2012,6,84,12/31/2018,LB38996,38996,38996,LP38996
38997,35000,17500,1/1/2012,9.75,84,6/30/2019,LB38997,38997,38997,LP38997
38998,320000,240000,12/28/2011,6,306,7/31/2013,LB38998,38998,38998,LP38998
38999,210000,105000,1/1/2012,5.5,90,9/30/2013,LB38999,38999,38999,LP38999
39000,81100,68935,1/1/2012,7.25,83,10/31/2015,LB39000,39000,39000,LP39000
39001,50000,25000,1/1/2012,5.25,84,5/31/2015,LB39001,39001,39001,LP39001
39002,100000,50000,1/1/2012,6.77,84,2/28/2017,LB39002,39002,39002,LP39002
39003,1000000,750000,1/1/2012,5.75,300,10/31/2016,LB39003,39003,39003,LP39003
39004,9900,4950,1/1/2012,8.25,84,12/31/2018,LB39004,39004,39004,LP39004
39005,124600,105910,2/1/2012,6,84,2/28/2019,LB39005,39005,39005,LP39005
39006,1241000,930750,6/1/2012,6,309,1/31/2016,LB39006,39006,39006,LP39006
39007,52000,44200,12/28/2011,6,84,2/28/2019,LB39007,39007,39007,LP39007
39008,25000,12500,1/1/2012,6.5,60,5/31/2015,LB39008,39008,39008,LP39008
39009,152600,76300,1/1/2012,6.42,60,8/31/2015,LB39009,39009,39009,LP39009
39010,15000,7500,1/1/2012,9.25,84,9/30/2014,LB39010,39010,39010,LP39010
39011,150000,75000,4/1/2012,6,84,3/31/2017,LB39011,39011,39011,LP39011
39012,70000,35000,3/1/2012,4.75,84,6/30/2015,LB39012,39012,39012,LP39012
39013,1047000,785250,12/28/2011,6,120,1/31/2016,LB39013,39013,39013,LP39013
39014,25000,12500,1/1/2012,8.5,84,9/30/2014,LB39014,39014,39014,LP39014
39015,860600,645450,1/1/2012,6,92,1/31/2019,LB39015,39015,39015,LP39015
39016,1436000,1077000,12/28/2011,5.25,120,8/31/2016,LB39016,39016,39016,LP39016
39017,125000,62500,2/1/2012,6.92,84,1/31/2015,LB39017,39017,39017,LP39017
39018,150000,127500,1/1/2012,6,84,9/30/2015,LB39018,39018,39018,LP39018
39019,50000,25000,12/28/2011,7.95,84,11/30/2018,LB39019,39019,39019,LP39019
39020,25000,12500,12/28/2011,7.4,84,1/31/2019,LB39020,39020,39020,LP39020
39021,200000,150000,12/28/2011,6,120,3/31/2018,LB39021,39021,39021,LP39021
39022,20000,10000,4/1/2012,9.75,84,6/30/2018,LB39022,39022,39022,LP39022
39023,20200,10100,1/1/2012,7.5,36,9/30/2014,LB39023,39023,39023,LP39023
39024,29100,14550,1/1/2012,4.3,60,1/31/2013,LB39024,39024,39024,LP39024
39025,200000,100000,5/1/2012,6,84,1/31/2019,LB39025,39025,39025,LP39025
39026,350000,262500,1/1/2012,6,120,3/31/2017,LB39026,39026,39026,LP39026
39027,53300,26650,1/1/2012,7.25,84,8/31/2012,LB39027,39027,39027,LP39027
39028,20000,10000,6/1/2013,8.5,84,7/31/2013,LB39028,39028,39028,LP39028
39029,500000,375000,1/1/2012,5.75,126,9/30/2019,LB39029,39029,39029,LP39029
39030,2000000,1500000,3/1/2012,5.5,300,7/31/2017,LB39030,39030,39030,LP39030
39031,150000,127500,2/1/2012,5.25,120,4/30/2014,LB39031,39031,39031,LP39031
39032,110000,55000,1/1/2012,5.85,84,1/31/2015,LB39032,39032,39032,LP39032
39033,617000,462750,1/1/2012,5.5,120,7/31/2016,LB39033,39033,39033,LP39033
39034,250000,187500,3/1/2012,7.84,84,2/28/2015,LB39034,39034,39034,LP39034
39035,2375000,1781250,3/1/2012,5.75,120,10/31/2015,LB39035,39035,39035,LP39035
39036,110000,93500,1/1/2012,6.02,84,1/31/2015,LB39036,39036,39036,LP39036
39037,200000,150000,2/1/2012,5,48,7/31/2015,LB39037,39037,39037,LP39037
39038,40000,34000,1/1/2012,6,60,10/31/2016,LB39038,39038,39038,LP39038
39039,72600,61710,12/29/2011,5.38,60,9/30/2013,LB39039,39039,39039,LP39039
39040,360000,270000,2/1/2012,5.75,90,8/31/2018,LB39040,39040,39040,LP39040
39041,200000,100000,1/1/2013,6,12,11/30/2013,LB39041,39041,39041,LP39041
39042,460000,345000,3/1/2012,6,120,4/30/2014,LB39042,39042,39042,LP39042
39043,3340100,2505075,1/1/2012,6,300,6/30/2017,LB39043,39043,39043,LP39043
39044,91000,77350,1/1/2012,6,84,12/31/2018,LB39044,39044,39044,LP39044
39045,36200,18100,1/1/2012,5.5,60,11/30/2014,LB39045,39045,39045,LP39045
39046,463000,347250,4/1/2012,5.5,60,3/31/2017,LB39046,39046,39046,LP39046
39047,350000,175000,1/1/2012,5.75,84,2/28/2019,LB39047,39047,39047,LP39047
39048,259700,194775,2/1/2012,5.75,120,5/31/2019,LB39048,39048,39048,LP39048
39049,250000,125000,1/1/2012,5.5,193,2/29/2020,LB39049,39049,39049,LP39049
39050,224800,168600,2/1/2012,6,120,5/31/2020,LB39050,39050,39050,LP39050
39051,330000,247500,12/29/2011,6,84,11/30/2017,LB39051,39051,39051,LP39051
39052,2162000,1621500,2/1/2012,5.25,300,11/30/2015,LB39052,39052,39052,LP39052
39053,100000,85000,2/1/2012,5.75,84,4/30/2015,LB39053,39053,39053,LP39053
39054,250000,125000,1/1/2012,5.5,84,2/28/2019,LB39054,39054,39054,LP39054
39055,3547000,2660250,3/1/2012,6,120,7/31/2015,LB39055,39055,39055,LP39055
39056,35000,17500,12/1/2012,5.25,85,10/31/2019,LB39056,39056,39056,LP39056
39057,50000,25000,3/1/2012,7,84,1/31/2019,LB39057,39057,39057,LP39057
39058,20000,10000,12/29/2011,8.5,84,8/31/2018,LB39058,39058,39058,LP39058
39059,25000,12500,1/1/2012,9.75,84,4/30/2014,LB39059,39059,39059,LP39059
39060,25000,12500,1/1/2012,7,84,3/31/2019,LB39060,39060,39060,LP39060
39061,100000,50000,2/1/2012,6,60,1/31/2017,LB39061,39061,39061,LP39061
39062,280200,210150,1/1/2012,7.15,168,9/30/2013,LB39062,39062,39062,LP39062
39063,150000,127500,1/1/2012,6,84,4/30/2013,LB39063,39063,39063,LP39063
39064,97000,48500,5/1/2012,6,84,12/31/2012,LB39064,39064,39064,LP39064
39065,110000,93500,1/1/2012,6.02,84,9/30/2018,LB39065,39065,39065,LP39065
39066,500000,250000,4/1/2012,3.25,84,9/30/2012,LB39066,39066,39066,LP39066
39067,18400,9200,1/1/2012,9.25,60,1/31/2017,LB39067,39067,39067,LP39067
39068,59000,29500,1/1/2012,7.25,84,11/30/2016,LB39068,39068,39068,LP39068
39069,30000,15000,1/1/2012,7.75,84,10/31/2014,LB39069,39069,39069,LP39069
39070,22700,11350,1/1/2012,8.36,36,2/28/2015,LB39070,39070,39070,LP39070
39071,33400,16700,12/29/2011,9.75,60,7/31/2016,LB39071,39071,39071,LP39071
39072,390000,292500,1/1/2012,5.72,240,5/31/2018,LB39072,39072,39072,LP39072
39073,500000,450000,5/1/2012,5.75,12,6/30/2013,LB39073,39073,39073,LP39073
39074,50000,25000,1/1/2012,6.2,60,12/31/2016,LB39074,39074,39074,LP39074
39075,100000,50000,1/1/2012,5.25,36,6/30/2014,LB39075,39075,39075,LP39075
39076,250000,125000,1/1/2012,6.6,84,9/30/2012,LB39076,39076,39076,LP39076
39077,50000,25000,1/1/2012,8.94,84,1/31/2019,LB39077,39077,39077,LP39077
39078,250000,125000,6/1/2012,6.25,36,11/30/2016,LB39078,39078,39078,LP39078
39079,200000,100000,1/1/2012,4.25,60,3/31/2014,LB39079,39079,39079,LP39079
39080,2725000,2043750,1/1/2012,6,300,6/30/2015,LB39080,39080,39080,LP39080
39081,50000,25000,1/1/2012,7,84,1/31/2019,LB39081,39081,39081,LP39081
39082,20100,17085,1/1/2012,6,12,9/30/2012,LB39082,39082,39082,LP39082
39083,1353600,1015200,1/1/2012,4.5,300,5/31/2015,LB39083,39083,39083,LP39083
39084,45000,38250,1/1/2012,6,36,2/28/2015,LB39084,39084,39084,LP39084
39085,350000,262500,9/1/2012,7.7,180,2/29/2016,LB39085,39085,39085,LP39085
39086,10000,5000,2/1/2012,6,36,4/30/2015,LB39086,39086,39086,LP39086
39087,30000,15000,1/1/2012,6.5,60,1/31/2015,LB39087,39087,39087,LP39087
39088,20000,10000,2/1/2012,4.25,72,1/31/2017,LB39088,39088,39088,LP39088
39089,150000,75000,6/26/2013,5.75,84,3/31/2015,LB39089,39089,39089,LP39089
39090,20000,10000,12/29/2011,7.75,84,8/31/2015,LB39090,39090,39090,LP39090
39091,100000,50000,1/1/2012,7.75,84,1/31/2013,LB39091,39091,39091,LP39091
39092,13200,6600,1/1/2012,4.5,36,1/31/2015,LB39092,39092,39092,LP39092
39093,75000,37500,7/1/2012,6.02,90,10/31/2016,LB39093,39093,39093,LP39093
39094,1040000,780000,2/1/2012,6,300,9/30/2017,LB39094,39094,39094,LP39094
39095,13500,6750,1/1/2012,4.85,36,9/30/2013,LB39095,39095,39095,LP39095
39096,75000,37500,2/1/2012,4.75,84,10/31/2015,LB39096,39096,39096,LP39096
39097,25000,12500,1/1/2012,5.95,60,5/31/2015,LB39097,39097,39097,LP39097
39098,10000,5000,2/1/2012,6.75,72,1/31/2018,LB39098,39098,39098,LP39098
39099,15500,7750,1/1/2012,7.24,84,8/31/2018,LB39099,39099,39099,LP39099
39100,80000,60000,3/1/2012,5.25,60,9/30/2016,LB39100,39100,39100,LP39100
39101,125000,62500,7/1/2012,6.5,120,10/31/2015,LB39101,39101,39101,LP39101
39102,25000,12500,12/29/2011,7.95,84,11/30/2015,LB39102,39102,39102,LP39102
39103,15000,7500,12/29/2011,9.75,84,11/30/2018,LB39103,39103,39103,LP39103
39104,953000,714750,3/1/2012,6,240,3/31/2019,LB39104,39104,39104,LP39104
39105,125000,62500,1/1/2012,5.75,12,2/28/2013,LB39105,39105,39105,LP39105
39106,275000,206250,4/1/2012,6,120,12/31/2017,LB39106,39106,39106,LP39106
39107,200000,150000,2/1/2012,6,90,6/30/2015,LB39107,39107,39107,LP39107
39108,50000,25000,2/1/2012,6.15,84,11/30/2012,LB39108,39108,39108,LP39108
39109,396000,297000,5/1/2012,5.25,300,7/31/2016,LB39109,39109,39109,LP39109
39110,10000,5000,1/26/2012,7.75,84,11/30/2018,LB39110,39110,39110,LP39110
39111,25000,12500,1/1/2012,5.25,84,2/28/2015,LB39111,39111,39111,LP39111
39112,45000,38250,1/1/2012,6,121,11/30/2014,LB39112,39112,39112,LP39112
39113,630000,472500,6/1/2012,4.75,300,8/31/2017,LB39113,39113,39113,LP39113
39114,25000,12500,1/1/2012,7.75,84,1/31/2019,LB39114,39114,39114,LP39114
39115,65000,32500,1/1/2012,6,90,2/28/2019,LB39115,39115,39115,LP39115
39116,200000,100000,2/1/2012,5,13,8/31/2014,LB39116,39116,39116,LP39116
39117,250000,125000,1/1/2012,4.65,84,11/30/2015,LB39117,39117,39117,LP39117
39118,240000,180000,12/29/2011,5.5,120,7/31/2019,LB39118,39118,39118,LP39118
39119,10000,5000,1/1/2012,9.75,84,12/31/2014,LB39119,39119,39119,LP39119
39120,40500,20250,1/1/2012,5.25,12,1/31/2013,LB39120,39120,39120,LP39120
39121,2055400,1541550,1/1/2012,4.979,120,12/31/2016,LB39121,39121,39121,LP39121
39122,247000,123500,1/1/2012,5.25,84,12/31/2018,LB39122,39122,39122,LP39122
39123,40000,20000,3/1/2012,9.75,84,12/31/2019,LB39123,39123,39123,LP39123
39124,25000,12500,1/1/2012,6,60,1/31/2017,LB39124,39124,39124,LP39124
39125,349000,261750,4/1/2012,4.75,60,1/31/2016,LB39125,39125,39125,LP39125
39126,100000,50000,3/1/2012,4.3,104,10/31/2015,LB39126,39126,39126,LP39126
39127,265000,198750,4/1/2012,6,84,2/28/2019,LB39127,39127,39127,LP39127
39128,50000,42500,1/1/2012,6.5,39,4/30/2015,LB39128,39128,39128,LP39128
39129,60000,30000,1/1/2012,6.25,36,3/31/2016,LB39129,39129,39129,LP39129
39130,18000,9000,2/1/2012,4.25,60,11/30/2016,LB39130,39130,39130,LP39130
39131,50000,25000,1/1/2012,4.75,60,7/31/2015,LB39131,39131,39131,LP39131
39132,25000,12500,1/1/2012,5.5,84,1/31/2019,LB39132,39132,39132,LP39132
39133,33700,28645,1/13/2012,6.5,60,9/30/2014,LB39133,39133,39133,LP39133
39134,69200,34600,1/1/2012,6,240,12/31/2018,LB39134,39134,39134,LP39134
39135,24000,12000,1/1/2012,5.25,48,12/31/2015,LB39135,39135,39135,LP39135
39136,25000,12500,2/1/2012,6.25,82,12/31/2018,LB39136,39136,39136,LP39136
39137,20000,10000,2/1/2012,4.5,84,1/31/2014,LB39137,39137,39137,LP39137
39138,130000,110500,1/1/2012,5.5,90,7/31/2019,LB39138,39138,39138,LP39138
39139,15000,7500,1/1/2012,7.9,84,3/31/2015,LB39139,39139,39139,LP39139
39140,1243000,932250,2/1/2012,5.5,120,12/31/2016,LB39140,39140,39140,LP39140
39141,200000,150000,2/1/2012,7.6,120,4/30/2016,LB39141,39141,39141,LP39141
39142,1522500,1141875,1/26/2012,4.75,300,3/31/2015,LB39142,39142,39142,LP39142
39143,1190000,892500,1/1/2012,5.5,300,11/30/2018,LB39143,39143,39143,LP39143
39144,2700000,2025000,1/1/2012,5.75,300,10/31/2014,LB39144,39144,39144,LP39144
39145,450000,337500,1/1/2012,6,300,5/31/2015,LB39145,39145,39145,LP39145
39146,200000,150000,2/1/2012,6,120,4/30/2017,LB39146,39146,39146,LP39146
39147,400000,300000,1/1/2012,5.25,120,4/30/2013,LB39147,39147,39147,LP39147
39148,50000,25000,1/1/2012,4.75,60,12/31/2016,LB39148,39148,39148,LP39148
39149,30000,15000,1/1/2012,7.4,84,8/31/2014,LB39149,39149,39149,LP39149
39150,30000,15000,3/1/2013,8,60,12/31/2016,LB39150,39150,39150,LP39150
39151,72800,36400,1/1/2012,7.75,84,2/28/2014,LB39151,39151,39151,LP39151
39152,50000,25000,1/1/2012,8,84,6/30/2020,LB39152,39152,39152,LP39152
39153,1000000,750000,2/1/2012,5,300,9/30/2014,LB39153,39153,39153,LP39153
39154,760000,570000,1/1/2012,5.25,120,5/31/2016,LB39154,39154,39154,LP39154
39155,1394200,1045650,4/1/2012,6,300,12/31/2015,LB39155,39155,39155,LP39155
39156,15000,7500,1/1/2012,7.4,84,11/30/2016,LB39156,39156,39156,LP39156
39157,375000,281250,1/1/2012,5.5,120,11/30/2013,LB39157,39157,39157,LP39157
39158,342000,256500,2/1/2012,5.5,179,1/31/2017,LB39158,39158,39158,LP39158
39159,288000,216000,2/1/2012,5.5,120,1/31/2017,LB39159,39159,39159,LP39159
39160,483800,362850,1/1/2012,5.25,84,1/31/2018,LB39160,39160,39160,LP39160
39161,40000,34000,1/1/2012,6,63,9/30/2014,LB39161,39161,39161,LP39161
39162,10000,5000,1/1/2012,7.5,60,1/31/2017,LB39162,39162,39162,LP39162
39163,253000,189750,3/1/2012,6,84,9/30/2016,LB39163,39163,39163,LP39163
39164,35000,17500,9/1/2013,7.75,84,10/31/2013,LB39164,39164,39164,LP39164
39165,33000,16500,1/1/2012,4.75,60,7/31/2016,LB39165,39165,39165,LP39165
39166,190000,95000,1/1/2012,5.2,60,1/31/2017,LB39166,39166,39166,LP39166
39167,700000,525000,2/1/2012,6,120,5/31/2015,LB39167,39167,39167,LP39167
39168,80000,40000,12/30/2011,7,60,3/31/2016,LB39168,39168,39168,LP39168
39169,71300,35650,1/1/2012,4.57,60,2/28/2014,LB39169,39169,39169,LP39169
39170,30000,15000,2/1/2012,6,60,7/31/2015,LB39170,39170,39170,LP39170
39171,15000,7500,1/1/2012,7.75,84,10/31/2013,LB39171,39171,39171,LP39171
39172,20000,10000,1/1/2012,9.25,60,6/30/2013,LB39172,39172,39172,LP39172
39173,2072000,1554000,3/1/2012,5,300,1/31/2018,LB39173,39173,39173,LP39173
39174,2200000,1650000,1/1/2012,6,120,6/30/2018,LB39174,39174,39174,LP39174
39175,15000,7500,3/1/2012,6,84,1/31/2019,LB39175,39175,39175,LP39175
39176,25000,12500,2/1/2012,6.35,60,7/31/2016,LB39176,39176,39176,LP39176
39177,25000,12500,1/28/2013,6.25,84,11/30/2014,LB39177,39177,39177,LP39177
39178,780800,585600,1/1/2012,5.25,240,6/30/2015,LB39178,39178,39178,LP39178
39179,25000,21250,1/1/2012,7.02,84,1/31/2016,LB39179,39179,39179,LP39179
39180,103000,87550,1/1/2012,5.5,84,7/31/2018,LB39180,39180,39180,LP39180
39181,15000,7500,1/1/2012,9.75,84,10/31/2014,LB39181,39181,39181,LP39181
39182,50000,25000,1/1/2012,8.75,84,12/31/2017,LB39182,39182,39182,LP39182
39183,19700,9850,1/1/2012,7.75,60,3/31/2017,LB39183,39183,39183,LP39183
39184,25000,12500,1/1/2012,6.35,37,2/29/2020,LB39184,39184,39184,LP39184
39185,50000,25000,2/1/2012,4.25,84,11/30/2017,LB39185,39185,39185,LP39185
39186,66000,56100,1/1/2012,5.5,60,7/31/2016,LB39186,39186,39186,LP39186
39187,26000,13000,1/1/2012,9.5,36,7/31/2012,LB39187,39187,39187,LP39187
39188,25000,12500,1/28/2013,6,84,3/31/2014,LB39188,39188,39188,LP39188
39189,239000,179250,2/1/2012,6,300,12/31/2012,LB39189,39189,39189,LP39189
39190,217000,162750,5/1/2012,7.5,84,12/31/2016,LB39190,39190,39190,LP39190
39191,260000,195000,5/1/2012,6,240,4/30/2017,LB39191,39191,39191,LP39191
39192,24000,12000,1/1/2012,5.3,60,2/29/2016,LB39192,39192,39192,LP39192
39193,50500,25250,12/30/2011,6.9,84,6/30/2013,LB39193,39193,39193,LP39193
39194,25000,12500,2/1/2012,5.75,36,8/31/2018,LB39194,39194,39194,LP39194
39195,125000,62500,12/30/2011,6.9,84,6/30/2016,LB39195,39195,39195,LP39195
39196,115000,97750,1/1/2012,5.5,60,12/31/2016,LB39196,39196,39196,LP39196
39197,150000,127500,2/1/2012,6,120,9/30/2018,LB39197,39197,39197,LP39197
39198,15200,7600,12/30/2011,7,60,12/31/2016,LB39198,39198,39198,LP39198
39199,10000,5000,1/1/2012,8.31,84,9/30/2013,LB39199,39199,39199,LP39199
39200,43300,36805,12/30/2011,7.75,60,12/31/2016,LB39200,39200,39200,LP39200
39201,350000,175000,1/1/2012,6.099,90,6/30/2017,LB39201,39201,39201,LP39201
